DATAFLOW,LAST UPDATE,freq,age,sex,indic_il,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Greece,2022,9894,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Greece,2023,10702,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Greece,2024,11777,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Spain,2013,12601,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Spain,2018,15198,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Spain,2021,14560,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Spain,2022,15521,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Spain,2023,16777,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Spain,2024,17891,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2018,16010,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),European Union - 27 countries (2007-2013),2018,16058,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),European Union - 27 countries (from 2020),2013,14152,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),European Union - 27 countries (from 2020),2018,16059,e,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),European Union - 27 countries (from 2020),2021,17076,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),European Union - 27 countries (from 2020),2022,17742,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),European Union - 27 countries (from 2020),2023,18898,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),European Union - 27 countries (from 2020),2024,20100,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),European Union - 28 countries (2013-2020),2018,16010,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Finland,2013,18855,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Finland,2018,19626,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Finland,2021,19777,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Finland,2022,20617,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Finland,2023,21492,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Finland,2024,22409,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),France,2013,17914,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),France,2018,18504,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),France,2021,18922,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),France,2022,19091,b,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),France,2023,20246,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),France,2024,21351,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Croatia,2013,6898,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Croatia,2018,9750,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Croatia,2021,11363,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Croatia,2022,12207,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Croatia,2023,13759,b,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Croatia,2024,16023,b,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Hungary,2013,6477,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Hungary,2018,7827,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Hungary,2021,9265,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Hungary,2022,9790,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Hungary,2023,10401,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Hungary,2024,11015,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Ireland,2013,15983,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Ireland,2018,17916,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Ireland,2021,18986,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Ireland,2022,18761,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Ireland,2023,19557,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Ireland,2024,21946,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Iceland,2013,17814,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Iceland,2018,21796,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Italy,2013,13523,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Italy,2018,14493,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Italy,2021,15250,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Italy,2022,16275,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Italy,2023,17509,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Italy,2024,18769,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Lithuania,2013,6649,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Lithuania,2018,10368,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Lithuania,2021,14153,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Lithuania,2022,14653,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Lithuania,2023,14739,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Lithuania,2024,15397,p,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Luxembourg,2013,23070,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Luxembourg,2018,23300,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Luxembourg,2021,28551,b,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Luxembourg,2022,29142,b,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Luxembourg,2023,31546,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Luxembourg,2024,35430,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Latvia,2013,6430,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Latvia,2018,10703,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Latvia,2021,12802,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Latvia,2022,13707,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Latvia,2023,14891,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Latvia,2024,16229,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Montenegro,2013,4138,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Montenegro,2018,5975,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Montenegro,2021,5329,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Montenegro,2022,6292,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),North Macedonia,2013,3546,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),North Macedonia,2018,4746,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),North Macedonia,2021,5115,b,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),North Macedonia,2022,5866,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Malta,2013,13362,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Malta,2018,17167,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Malta,2021,18212,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Malta,2022,19425,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Malta,2023,18347,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Malta,2024,18831,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Netherlands,2013,18370,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Netherlands,2018,22199,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Netherlands,2021,25645,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Netherlands,2022,27422,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Netherlands,2023,25559,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Netherlands,2024,27265,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Norway,2013,25371,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Norway,2018,25270,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Norway,2021,24847,b,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Norway,2022,26172,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Norway,2023,27718,b,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Norway,2024,30557,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Poland,2013,8471,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Poland,2018,11455,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Poland,2021,13986,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Poland,2022,14538,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Poland,2023,16299,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Poland,2024,17603,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Portugal,2013,9155,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Portugal,2018,10545,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Portugal,2021,12337,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Portugal,2022,11622,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Portugal,2023,12803,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Portugal,2024,13902,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Romania,2013,3130,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Romania,2018,5631,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Romania,2021,8174,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Romania,2022,9094,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Romania,2023,10281,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Romania,2024,12398,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Serbia,2013,4399,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Serbia,2018,4923,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Serbia,2021,6831,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Serbia,2022,7411,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Serbia,2023,7608,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Sweden,2013,19565,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Sweden,2018,19405,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Sweden,2021,19800,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Sweden,2022,19900,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Sweden,2023,21141,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Sweden,2024,22331,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Slovenia,2013,14335,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Slovenia,2018,15842,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Slovenia,2021,17731,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Slovenia,2022,18879,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Slovenia,2023,20302,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Slovenia,2024,21863,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Slovakia,2013,8885,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Slovakia,2018,8982,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Slovakia,2021,8483,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Slovakia,2022,8806,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Slovakia,2023,9599,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Slovakia,2024,10845,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Türkiye,2013,4155,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Türkiye,2018,5125,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Türkiye,2021,4846,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Türkiye,2022,5329,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Türkiye,2023,5665,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Türkiye,2024,7824,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),United Kingdom,2013,14513,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),United Kingdom,2018,16160,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 16 years,Total,Median equivalised net income,Purchasing power standard (PPS),Kosovo*,2018,3754,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 18 years,Total,Median equivalised net income,Euro,Albania,2018,1765,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 18 years,Total,Median equivalised net income,Euro,Albania,2021,2319,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 18 years,Total,Median equivalised net income,Euro,Austria,2013,19251,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 18 years,Total,Median equivalised net income,Euro,Austria,2018,22086,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 18 years,Total,Median equivalised net income,Euro,Austria,2021,24945,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 18 years,Total,Median equivalised net income,Euro,Austria,2022,25006,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 18 years,Total,Median equivalised net income,Euro,Austria,2023,28483,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 18 years,Total,Median equivalised net income,Euro,Austria,2024,30361,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 18 years,Total,Median equivalised net income,Euro,Belgium,2013,20740,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 18 years,Total,Median equivalised net income,Euro,Belgium,2018,23421,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 18 years,Total,Median equivalised net income,Euro,Belgium,2021,25568,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 18 years,Total,Median equivalised net income,Euro,Belgium,2022,27398,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 18 years,Total,Median equivalised net income,Euro,Belgium,2023,28954,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 18 years,Total,Median equivalised net income,Euro,Belgium,2024,29304,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 18 years,Total,Median equivalised net income,Euro,Bulgaria,2013,2634,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 18 years,Total,Median equivalised net income,Euro,Bulgaria,2018,3328,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 18 years,Total,Median equivalised net income,Euro,Bulgaria,2021,5019,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 18 years,Total,Median equivalised net income,Euro,Bulgaria,2022,5001,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 18 years,Total,Median equivalised net income,Euro,Bulgaria,2023,6140,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 18 years,Total,Median equivalised net income,Euro,Bulgaria,2024,7224,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 18 years,Total,Median equivalised net income,Euro,Switzerland,2013,36269,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 18 years,Total,Median equivalised net income,Euro,Switzerland,2018,37912,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 18 years,Total,Median equivalised net income,Euro,Switzerland,2021,40305,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Less than 18 years,Total,Median equivalised net income,Euro,Switzerland,2022,40887,,
